Effective config:
  preset=none difficulty=medium
  games=10000000 train=True
  placement_strategy=model
  enemy_fixed_schedule=False
  enemy_smooth_mix=False

Main agent ready      (6,295,286 params, obs=1259, actions=245)
Placement agent ready (105,791 params)
Device: cpu
Run configuration:
  Main agent: 6,295,286 params (obs=1259, actions=245)
  Main weights: capstone_agent/models/capstone_model.pt
  Placement agent: strategy=model, 105,791 params
  Placement weights: capstone_agent/models/placement_model.pt
  Opponent: rl-capstone [frozen champion: main=capstone_agent/models/champion_main_play.pt, placement=capstone_agent/models/champion_placement.pt]
  Self-play ladder: enabled
  Champion history dir: capstone_agent/models/champion_history/selfplay_run1
  Map: TOURNAMENT / fixed (seed=0)
  Training: enabled, trigger=steps, every 4096 transitions, periodic_save_every=10000 games
  Replay JSON save: disabled
  Benchmark CSV: capstone_agent/benchmarks/selfplay_10m_run1.csv
  Device: cpu

Game 11421/10000000:        WON  steps= 412  reward=+1.3  [wr300=63.0%(300); by_enemy: rl-capstone(champion)=63.0%(300)]
Game 11422/10000000:       LOST  steps= 166  reward=-0.9  [wr300=62.7%(300); by_enemy: rl-capstone(champion)=62.7%(300)]
Game 11423/10000000:       LOST  steps= 188  reward=-1.0  [wr300=62.3%(300); by_enemy: rl-capstone(champion)=62.3%(300)]
Game 11424/10000000:        WON  steps= 379  reward=+1.3  [wr300=62.3%(300); by_enemy: rl-capstone(champion)=62.3%(300)]
Game 11425/10000000:       LOST  steps= 276  reward=-0.7  [wr300=62.3%(300); by_enemy: rl-capstone(champion)=62.3%(300)]
Game 11426/10000000:        WON  steps= 347  reward=+1.3  [wr300=62.3%(300); by_enemy: rl-capstone(champion)=62.3%(300)]
Game 11427/10000000:        WON  steps= 429  reward=+1.2  [wr300=62.7%(300); by_enemy: rl-capstone(champion)=62.7%(300)]
Game 11428/10000000:        WON  steps= 182  reward=+1.5  [wr300=63.0%(300); by_enemy: rl-capstone(champion)=63.0%(300)]
Game 11429/10000000:        WON  steps= 292  reward=+1.4  [wr300=63.0%(300); by_enemy: rl-capstone(champion)=63.0%(300)]
Game 11430/10000000:        WON  steps= 371  reward=+1.3  [wr300=63.3%(300); by_enemy: rl-capstone(champion)=63.3%(300)]
Game 11431/10000000:       LOST  steps= 236  reward=-0.7  [wr300=63.3%(300); by_enemy: rl-capstone(champion)=63.3%(300)]
Game 11432/10000000:       LOST  steps= 261  reward=-0.6  [wr300=63.3%(300); by_enemy: rl-capstone(champion)=63.3%(300)]
Game 11433/10000000:       LOST  steps= 146  reward=-1.0  [wr300=63.3%(300); by_enemy: rl-capstone(champion)=63.3%(300)]
Game 11434/10000000:        WON  steps= 182  reward=+1.5  [wr300=63.3%(300); by_enemy: rl-capstone(champion)=63.3%(300)]
Game 11435/10000000:       LOST  steps= 264  reward=-0.6  [wr300=63.0%(300); by_enemy: rl-capstone(champion)=63.0%(300)]
Game 11436/10000000:        WON  steps= 364  reward=+1.3  [wr300=63.0%(300); by_enemy: rl-capstone(champion)=63.0%(300)]
  trained PPO on 4443 buffered transitions (games in batch: 14; trigger=steps: buffered transitions reached 4443)
Game 11437/10000000:        WON  steps= 526  reward=+1.2  [wr300=63.3%(300); by_enemy: rl-capstone(champion)=63.3%(300)]
Game 11438/10000000:        WON  steps= 367  reward=+1.3  [wr300=63.3%(300); by_enemy: rl-capstone(champion)=63.3%(300)]
Game 11439/10000000:        WON  steps= 243  reward=+1.5  [wr300=63.3%(300); by_enemy: rl-capstone(champion)=63.3%(300)]
Game 11440/10000000:        WON  steps= 240  reward=+1.5  [wr300=63.7%(300); by_enemy: rl-capstone(champion)=63.7%(300)]
Game 11441/10000000:        WON  steps= 265  reward=+1.4  [wr300=63.7%(300); by_enemy: rl-capstone(champion)=63.7%(300)]
Game 11442/10000000:        WON  steps= 413  reward=+1.3  [wr300=64.0%(300); by_enemy: rl-capstone(champion)=64.0%(300)]
Game 11443/10000000:        WON  steps= 409  reward=+1.3  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11444/10000000:       LOST  steps= 948  reward=-1.6  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11445/10000000:        WON  steps= 246  reward=+1.5  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11446/10000000:       LOST  steps= 213  reward=-0.7  [wr300=64.0%(300); by_enemy: rl-capstone(champion)=64.0%(300)]
Game 11447/10000000:        WON  steps= 438  reward=+1.3  [wr300=64.0%(300); by_enemy: rl-capstone(champion)=64.0%(300)]
Game 11448/10000000:        WON  steps= 393  reward=+1.3  [wr300=64.0%(300); by_enemy: rl-capstone(champion)=64.0%(300)]
Game 11449/10000000:        WON  steps= 290  reward=+1.5  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11450/10000000:        WON  steps= 299  reward=+1.4  [wr300=64.7%(300); by_enemy: rl-capstone(champion)=64.7%(300)]
  trained PPO on 4129 buffered transitions (games in batch: 12; trigger=steps: buffered transitions reached 4129)
Game 11451/10000000:       LOST  steps= 251  reward=-0.8  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11452/10000000:        WON  steps= 226  reward=+1.4  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11453/10000000:       LOST  steps= 216  reward=-0.7  [wr300=64.0%(300); by_enemy: rl-capstone(champion)=64.0%(300)]
Game 11454/10000000:        WON  steps= 511  reward=+1.1  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11455/10000000:        WON  steps= 374  reward=+1.3  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11456/10000000:        WON  steps= 188  reward=+1.5  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11457/10000000:        WON  steps= 168  reward=+1.6  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11458/10000000:        WON  steps= 365  reward=+1.3  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11459/10000000:        WON  steps= 100  reward=+1.6  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11460/10000000:       LOST  steps= 703  reward=-1.2  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11461/10000000:        WON  steps= 429  reward=+1.2  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11462/10000000:        WON  steps= 352  reward=+1.3  [wr300=64.7%(300); by_enemy: rl-capstone(champion)=64.7%(300)]
Game 11463/10000000:       LOST  steps= 240  reward=-0.7  [wr300=64.3%(300); by_enemy: rl-capstone(champion)=64.3%(300)]
Game 11464/10000000:        WON  steps= 319  reward=+1.4  [wr300=64.7%(300); by_enemy: rl-capstone(champion)=64.7%(300)]
Game 11465/10000000:        WON  steps= 225  reward=+1.5  [wr300=65.0%(300); by_enemy: rl-capstone(champion)=65.0%(300)]
Game 11466/10000000:        WON  steps= 387  reward=+1.3  [wr300=65.3%(300); by_enemy: rl-capstone(champion)=65.3%(300)]
Game 11467/10000000:        WON  steps= 292  reward=+1.4  [wr300=65.7%(300); by_enemy: rl-capstone(champion)=65.7%(300)]
Game 11468/10000000:        WON  steps= 395  reward=+1.3  [wr300=66.0%(300); by_enemy: rl-capstone(champion)=66.0%(300)]
  trained PPO on 4331 buffered transitions (games in batch: 14; trigger=steps: buffered transitions reached 4331)
Game 11469/10000000:       LOST  steps= 264  reward=-0.6  [wr300=65.7%(300); by_enemy: rl-capstone(champion)=65.7%(300)]
Game 11470/10000000:        WON  steps= 175  reward=+1.5  [wr300=66.0%(300); by_enemy: rl-capstone(champion)=66.0%(300)]
Game 11471/10000000:        WON  steps= 137  reward=+1.6  [wr300=66.3%(300); by_enemy: rl-capstone(champion)=66.3%(300)]
Game 11472/10000000:        WON  steps= 349  reward=+1.3  [wr300=66.7%(300); by_enemy: rl-capstone(champion)=66.7%(300)]
Game 11473/10000000:        WON  steps= 161  reward=+1.5  [wr300=67.0%(300); by_enemy: rl-capstone(champion)=67.0%(300)]
Game 11474/10000000:        WON  steps= 440  reward=+1.2  [wr300=67.0%(300); by_enemy: rl-capstone(champion)=67.0%(300)]
Game 11475/10000000:        WON  steps= 208  reward=+1.5  [wr300=67.3%(300); by_enemy: rl-capstone(champion)=67.3%(300)]
Game 11476/10000000:        WON  steps= 342  reward=+1.3  [wr300=67.7%(300); by_enemy: rl-capstone(champion)=67.7%(300)]
Game 11477/10000000:        WON  steps= 307  reward=+1.5  [wr300=67.7%(300); by_enemy: rl-capstone(champion)=67.7%(300)]
Game 11478/10000000:        WON  steps= 220  reward=+1.5  [wr300=68.0%(300); by_enemy: rl-capstone(champion)=68.0%(300)]
Game 11479/10000000:        WON  steps= 345  reward=+1.4  [wr300=68.0%(300); by_enemy: rl-capstone(champion)=68.0%(300)]
Game 11480/10000000:        WON  steps= 257  reward=+1.5  [wr300=68.3%(300); by_enemy: rl-capstone(champion)=68.3%(300)]
Game 11481/10000000:        WON  steps= 120  reward=+1.5  [wr300=68.7%(300); by_enemy: rl-capstone(champion)=68.7%(300)]
Game 11482/10000000:        WON  steps= 365  reward=+1.3  [wr300=68.7%(300); by_enemy: rl-capstone(champion)=68.7%(300)]
Game 11483/10000000:        WON  steps= 403  reward=+1.2  [wr300=68.7%(300); by_enemy: rl-capstone(champion)=68.7%(300)]
Game 11484/10000000:       LOST  steps= 785  reward=-1.1  [wr300=68.3%(300); by_enemy: rl-capstone(champion)=68.3%(300)]
Game 11485/10000000:        WON  steps= 197  reward=+1.5  [wr300=68.7%(300); by_enemy: rl-capstone(champion)=68.7%(300)]
Game 11486/10000000:        WON  steps= 320  reward=+1.4  [wr300=68.7%(300); by_enemy: rl-capstone(champion)=68.7%(300)]
  trained PPO on 4346 buffered transitions (games in batch: 16; trigger=steps: buffered transitions reached 4346)
Game 11487/10000000:        WON  steps= 364  reward=+1.3  [wr300=69.0%(300); by_enemy: rl-capstone(champion)=69.0%(300)]
Game 11488/10000000:        WON  steps= 219  reward=+1.5  [wr300=69.0%(300); by_enemy: rl-capstone(champion)=69.0%(300)]
Game 11489/10000000:        WON  steps= 188  reward=+1.5  [wr300=69.0%(300); by_enemy: rl-capstone(champion)=69.0%(300)]
Game 11490/10000000:        WON  steps= 141  reward=+1.6  [wr300=69.0%(300); by_enemy: rl-capstone(champion)=69.0%(300)]
Game 11491/10000000:       LOST  steps= 451  reward=-0.8  [wr300=69.0%(300); by_enemy: rl-capstone(champion)=69.0%(300)]
Game 11492/10000000:       LOST  steps= 189  reward=-1.0  [wr300=69.0%(300); by_enemy: rl-capstone(champion)=69.0%(300)]
Game 11493/10000000:        WON  steps= 330  reward=+1.4  [wr300=69.3%(300); by_enemy: rl-capstone(champion)=69.3%(300)]
Game 11494/10000000:        WON  steps= 361  reward=+1.3  [wr300=69.7%(300); by_enemy: rl-capstone(champion)=69.7%(300)]
Game 11495/10000000:        WON  steps= 260  reward=+1.5  [wr300=70.0%(300); by_enemy: rl-capstone(champion)=70.0%(300)]
Game 11496/10000000:        WON  steps= 318  reward=+1.5  [wr300=70.0%(300); by_enemy: rl-capstone(champion)=70.0%(300)]
Game 11497/10000000:        WON  steps= 166  reward=+1.5  [wr300=70.0%(300); by_enemy: rl-capstone(champion)=70.0%(300)]
Game 11498/10000000:        WON  steps= 456  reward=+1.2  [wr300=70.3%(300); by_enemy: rl-capstone(champion)=70.3%(300)]
Game 11499/10000000:        WON  steps= 257  reward=+1.5  [wr300=70.3%(300); by_enemy: rl-capstone(champion)=70.3%(300)]
Game 11500/10000000:       LOST  steps= 177  reward=-1.0  [wr300=70.3%(300); by_enemy: rl-capstone(champion)=70.3%(300)]
Game 11501/10000000:        WON  steps= 223  reward=+1.5  [wr300=70.7%(300); by_enemy: rl-capstone(champion)=70.7%(300)]
Game 11502/10000000:        WON  steps= 142  reward=+1.6  [wr300=71.0%(300); by_enemy: rl-capstone(champion)=71.0%(300)]
Game 11503/10000000:        WON  steps= 379  reward=+1.3  [wr300=71.0%(300); by_enemy: rl-capstone(champion)=71.0%(300)]
Game 11504/10000000:       LOST  steps= 255  reward=-0.6  [wr300=70.7%(300); by_enemy: rl-capstone(champion)=70.7%(300)]
Game 11505/10000000:        WON  steps= 394  reward=+1.3  [wr300=70.7%(300); by_enemy: rl-capstone(champion)=70.7%(300)]
  trained PPO on 4198 buffered transitions (games in batch: 15; trigger=steps: buffered transitions reached 4198)
Game 11506/10000000:        WON  steps= 202  reward=+1.5  [wr300=70.7%(300); by_enemy: rl-capstone(champion)=70.7%(300)]
Game 11507/10000000:        WON  steps= 195  reward=+1.5  [wr300=71.0%(300); by_enemy: rl-capstone(champion)=71.0%(300)]
Game 11508/10000000:        WON  steps= 259  reward=+1.4  [wr300=71.0%(300); by_enemy: rl-capstone(champion)=71.0%(300)]
Game 11509/10000000:        WON  steps= 335  reward=+1.3  [wr300=71.3%(300); by_enemy: rl-capstone(champion)=71.3%(300)]
Game 11510/10000000:        WON  steps= 358  reward=+1.3  [wr300=71.7%(300); by_enemy: rl-capstone(champion)=71.7%(300)]
Game 11511/10000000:        WON  steps= 324  reward=+1.3  [wr300=71.7%(300); by_enemy: rl-capstone(champion)=71.7%(300)]
Game 11512/10000000:        WON  steps= 324  reward=+1.3  [wr300=71.7%(300); by_enemy: rl-capstone(champion)=71.7%(300)]
Game 11513/10000000:        WON  steps= 269  reward=+1.4  [wr300=71.7%(300); by_enemy: rl-capstone(champion)=71.7%(300)]
Game 11514/10000000:        WON  steps= 398  reward=+1.3  [wr300=71.7%(300); by_enemy: rl-capstone(champion)=71.7%(300)]
Game 11515/10000000:        WON  steps= 464  reward=+1.2  [wr300=72.0%(300); by_enemy: rl-capstone(champion)=72.0%(300)]
Game 11516/10000000:        WON  steps= 201  reward=+1.5  [wr300=72.0%(300); by_enemy: rl-capstone(champion)=72.0%(300)]
Game 11517/10000000:        WON  steps= 148  reward=+1.5  [wr300=72.3%(300); by_enemy: rl-capstone(champion)=72.3%(300)]
Game 11518/10000000:       LOST  steps= 266  reward=-0.8  [wr300=72.3%(300); by_enemy: rl-capstone(champion)=72.3%(300)]
Game 11519/10000000:        WON  steps= 230  reward=+1.5  [wr300=72.3%(300); by_enemy: rl-capstone(champion)=72.3%(300)]
Game 11520/10000000:        WON  steps= 238  reward=+1.4  [wr300=72.7%(300); by_enemy: rl-capstone(champion)=72.7%(300)]
Game 11521/10000000:        WON  steps= 214  reward=+1.5  [wr300=72.7%(300); by_enemy: rl-capstone(champion)=72.7%(300)]
  trained PPO on 4159 buffered transitions (games in batch: 15; trigger=steps: buffered transitions reached 4159)
Game 11522/10000000:        WON  steps= 284  reward=+1.4  [wr300=72.7%(300); by_enemy: rl-capstone(champion)=72.7%(300)]
Game 11523/10000000:        WON  steps= 467  reward=+1.2  [wr300=72.7%(300); by_enemy: rl-capstone(champion)=72.7%(300)]
Game 11524/10000000:        WON  steps= 307  reward=+1.5  [wr300=73.0%(300); by_enemy: rl-capstone(champion)=73.0%(300)]
Game 11525/10000000:        WON  steps= 335  reward=+1.3  [wr300=73.0%(300); by_enemy: rl-capstone(champion)=73.0%(300)]
Game 11526/10000000:       LOST  steps= 611  reward=-0.9  [wr300=72.7%(300); by_enemy: rl-capstone(champion)=72.7%(300)]
Game 11527/10000000:        WON  steps= 351  reward=+1.3  [wr300=72.7%(300); by_enemy: rl-capstone(champion)=72.7%(300)]
Game 11528/10000000:        WON  steps= 221  reward=+1.4  [wr300=72.7%(300); by_enemy: rl-capstone(champion)=72.7%(300)]
Game 11529/10000000:        WON  steps= 249  reward=+1.5  [wr300=73.0%(300); by_enemy: rl-capstone(champion)=73.0%(300)]
Game 11530/10000000:        WON  steps= 226  reward=+1.4  [wr300=73.0%(300); by_enemy: rl-capstone(champion)=73.0%(300)]
Game 11531/10000000:        WON  steps= 334  reward=+1.3  [wr300=73.3%(300); by_enemy: rl-capstone(champion)=73.3%(300)]
Game 11532/10000000:        WON  steps= 244  reward=+1.5  [wr300=73.7%(300); by_enemy: rl-capstone(champion)=73.7%(300)]
Game 11533/10000000:       LOST  steps= 210  reward=-1.1  [wr300=73.3%(300); by_enemy: rl-capstone(champion)=73.3%(300)]
Game 11534/10000000:        WON  steps= 275  reward=+1.4  [wr300=73.7%(300); by_enemy: rl-capstone(champion)=73.7%(300)]
Game 11535/10000000:        WON  steps= 222  reward=+1.4  [wr300=73.7%(300); by_enemy: rl-capstone(champion)=73.7%(300)]
Game 11536/10000000:        WON  steps= 439  reward=+1.2  [wr300=74.0%(300); by_enemy: rl-capstone(champion)=74.0%(300)]
Game 11537/10000000:        WON  steps= 179  reward=+1.5  [wr300=74.3%(300); by_enemy: rl-capstone(champion)=74.3%(300)]
  trained PPO on 4133 buffered transitions (games in batch: 14; trigger=steps: buffered transitions reached 4133)
Game 11538/10000000:        WON  steps= 228  reward=+1.5  [wr300=74.3%(300); by_enemy: rl-capstone(champion)=74.3%(300)]
Game 11539/10000000:        WON  steps= 300  reward=+1.4  [wr300=74.7%(300); by_enemy: rl-capstone(champion)=74.7%(300)]
Game 11540/10000000:        WON  steps= 328  reward=+1.4  [wr300=74.7%(300); by_enemy: rl-capstone(champion)=74.7%(300)]
Game 11541/10000000:        WON  steps= 278  reward=+1.4  [wr300=74.7%(300); by_enemy: rl-capstone(champion)=74.7%(300)]
Game 11542/10000000:        WON  steps= 318  reward=+1.3  [wr300=74.7%(300); by_enemy: rl-capstone(champion)=74.7%(300)]
Game 11543/10000000:       LOST  steps= 215  reward=-0.8  [wr300=74.7%(300); by_enemy: rl-capstone(champion)=74.7%(300)]
Game 11544/10000000:        WON  steps= 154  reward=+1.5  [wr300=75.0%(300); by_enemy: rl-capstone(champion)=75.0%(300)]
Game 11545/10000000:       LOST  steps= 184  reward=-0.7  [wr300=74.7%(300); by_enemy: rl-capstone(champion)=74.7%(300)]
Game 11546/10000000:        WON  steps= 256  reward=+1.4  [wr300=74.7%(300); by_enemy: rl-capstone(champion)=74.7%(300)]
Game 11547/10000000:       LOST  steps= 289  reward=-0.9  [wr300=74.3%(300); by_enemy: rl-capstone(champion)=74.3%(300)]
Game 11548/10000000:        WON  steps= 165  reward=+1.7  [wr300=74.3%(300); by_enemy: rl-capstone(champion)=74.3%(300)]
Game 11549/10000000:        WON  steps= 303  reward=+1.4  [wr300=74.7%(300); by_enemy: rl-capstone(champion)=74.7%(300)]
Game 11550/10000000:       LOST  steps= 197  reward=-0.8  [wr300=74.7%(300); by_enemy: rl-capstone(champion)=74.7%(300)]
Game 11551/10000000:        WON  steps= 371  reward=+1.3  [wr300=74.7%(300); by_enemy: rl-capstone(champion)=74.7%(300)]
Game 11552/10000000:        WON  steps= 285  reward=+1.5  [wr300=75.0%(300); by_enemy: rl-capstone(champion)=75.0%(300)]
Game 11553/10000000:        WON  steps= 123  reward=+1.5  [wr300=75.3%(300); by_enemy: rl-capstone(champion)=75.3%(300)]
Game 11554/10000000:        WON  steps= 443  reward=+1.2  [wr300=75.7%(300); by_enemy: rl-capstone(champion)=75.7%(300)]
Game 11555/10000000:        WON  steps= 280  reward=+1.4  [wr300=76.0%(300); by_enemy: rl-capstone(champion)=76.0%(300)]
Game 11556/10000000:       LOST  steps= 144  reward=-0.8  [wr300=76.0%(300); by_enemy: rl-capstone(champion)=76.0%(300)]
Game 11557/10000000:        WON  steps= 237  reward=+1.5  [wr300=76.0%(300); by_enemy: rl-capstone(champion)=76.0%(300)]
Game 11558/10000000:        WON  steps= 277  reward=+1.4  [wr300=76.0%(300); by_enemy: rl-capstone(champion)=76.0%(300)]
  trained PPO on 4346 buffered transitions (games in batch: 16; trigger=steps: buffered transitions reached 4346)
Game 11559/10000000:       LOST  steps= 455  reward=-1.0  [wr300=76.0%(300); by_enemy: rl-capstone(champion)=76.0%(300)]
Game 11560/10000000:       LOST  steps= 211  reward=-0.6  [wr300=75.7%(300); by_enemy: rl-capstone(champion)=75.7%(300)]
Game 11561/10000000:        WON  steps= 343  reward=+1.3  [wr300=75.7%(300); by_enemy: rl-capstone(champion)=75.7%(300)]
Game 11562/10000000:        WON  steps= 362  reward=+1.3  [wr300=76.0%(300); by_enemy: rl-capstone(champion)=76.0%(300)]
Game 11563/10000000:        WON  steps= 219  reward=+1.5  [wr300=76.0%(300); by_enemy: rl-capstone(champion)=76.0%(300)]
Game 11564/10000000:        WON  steps= 134  reward=+1.5  [wr300=76.0%(300); by_enemy: rl-capstone(champion)=76.0%(300)]
Game 11565/10000000:        WON  steps= 302  reward=+1.3  [wr300=76.3%(300); by_enemy: rl-capstone(champion)=76.3%(300)]
Game 11566/10000000:        WON  steps= 214  reward=+1.5  [wr300=76.7%(300); by_enemy: rl-capstone(champion)=76.7%(300)]
Game 11567/10000000:        WON  steps= 223  reward=+1.6  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11568/10000000:        WON  steps= 240  reward=+1.4  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11569/10000000:        WON  steps= 284  reward=+1.5  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11570/10000000:        WON  steps= 277  reward=+1.5  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11571/10000000:        WON  steps= 250  reward=+1.5  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11572/10000000:        WON  steps= 341  reward=+1.4  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11573/10000000:        WON  steps= 256  reward=+1.5  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11574/10000000:        WON  steps= 220  reward=+1.5  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11575/10000000:        WON  steps= 343  reward=+1.3  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11576/10000000:        WON  steps= 147  reward=+1.5  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
  trained PPO on 4155 buffered transitions (games in batch: 16; trigger=steps: buffered transitions reached 4155)
Game 11577/10000000:       LOST  steps= 509  reward=-1.1  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11578/10000000:        WON  steps= 494  reward=+1.3  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11579/10000000:        WON  steps= 268  reward=+1.5  [wr300=77.0%(300); by_enemy: rl-capstone(champion)=77.0%(300)]
Game 11580/10000000:        WON  steps= 499  reward=+1.2  [wr300=77.3%(300); by_enemy: rl-capstone(champion)=77.3%(300)]
Game 11581/10000000:        WON  steps= 383  reward=+1.3  [wr300=77.3%(300); by_enemy: rl-capstone(champion)=77.3%(300)]
Game 11582/10000000:        WON  steps= 210  reward=+1.4  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11583/10000000:        WON  steps= 203  reward=+1.5  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11584/10000000:        WON  steps= 175  reward=+1.5  [wr300=78.0%(300); by_enemy: rl-capstone(champion)=78.0%(300)]
Game 11585/10000000:        WON  steps= 230  reward=+1.5  [wr300=78.0%(300); by_enemy: rl-capstone(champion)=78.0%(300)]
Game 11586/10000000:        WON  steps= 384  reward=+1.3  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11587/10000000:       LOST  steps= 178  reward=-1.0  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11588/10000000:       LOST  steps= 226  reward=-0.6  [wr300=78.0%(300); by_enemy: rl-capstone(champion)=78.0%(300)]
Game 11589/10000000:        WON  steps= 268  reward=+1.4  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11590/10000000:        WON  steps= 298  reward=+1.5  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11591/10000000:       LOST  steps= 256  reward=-0.6  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11592/10000000:        WON  steps= 375  reward=+1.3  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11593/10000000:        WON  steps= 346  reward=+1.3  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
  trained PPO on 4133 buffered transitions (games in batch: 13; trigger=steps: buffered transitions reached 4133)
Game 11594/10000000:        WON  steps= 384  reward=+1.3  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11595/10000000:        WON  steps= 270  reward=+1.4  [wr300=78.7%(300); by_enemy: rl-capstone(champion)=78.7%(300)]
Game 11596/10000000:        WON  steps= 307  reward=+1.4  [wr300=78.7%(300); by_enemy: rl-capstone(champion)=78.7%(300)]
Game 11597/10000000:        WON  steps= 109  reward=+1.6  [wr300=79.0%(300); by_enemy: rl-capstone(champion)=79.0%(300)]
Game 11598/10000000:       LOST  steps= 184  reward=-1.0  [wr300=78.7%(300); by_enemy: rl-capstone(champion)=78.7%(300)]
Game 11599/10000000:        WON  steps= 399  reward=+1.3  [wr300=78.7%(300); by_enemy: rl-capstone(champion)=78.7%(300)]
Game 11600/10000000:       LOST  steps= 337  reward=-0.7  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11601/10000000:        WON  steps=  78  reward=+1.6  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11602/10000000:        WON  steps= 355  reward=+1.4  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11603/10000000:        WON  steps= 249  reward=+1.5  [wr300=78.3%(300); by_enemy: rl-capstone(champion)=78.3%(300)]
Game 11604/10000000:       LOST  steps= 241  reward=-0.7  [wr300=78.0%(300); by_enemy: rl-capstone(champion)=78.0%(300)]
Game 11605/10000000:        WON  steps= 319  reward=+1.3  [wr300=78.0%(300); by_enemy: rl-capstone(champion)=78.0%(300)]
Game 11606/10000000:        WON  steps= 209  reward=+1.5  [wr300=78.0%(300); by_enemy: rl-capstone(champion)=78.0%(300)]
Game 11607/10000000:       LOST  steps= 403  reward=-0.8  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11608/10000000:        WON  steps= 271  reward=+1.4  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11609/10000000:        WON  steps= 269  reward=+1.5  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11610/10000000:        WON  steps= 419  reward=+1.2  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11611/10000000:        WON  steps= 388  reward=+1.3  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11612/10000000:        WON  steps= 322  reward=+1.3  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
  trained PPO on 4348 buffered transitions (games in batch: 15; trigger=steps: buffered transitions reached 4348)
Game 11613/10000000:        WON  steps= 312  reward=+1.4  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11614/10000000:        WON  steps= 334  reward=+1.4  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11615/10000000:        WON  steps= 194  reward=+1.5  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11616/10000000:        WON  steps= 203  reward=+1.5  [wr300=77.7%(300); by_enemy: rl-capstone(champion)=77.7%(300)]
Game 11617/10000000:       LOST  steps= 295  reward=-0.8  [wr300=77.3%(300); by_enemy: rl-capstone(champion)=77.3%(300)]
